fecha,precio_promedio_bolsa_energia
2009-02-13,131.58835739130433
2009-02-14,128.52661826086955
2009-02-15,124.3534443478261
2009-02-16,122.70153130434782
2009-02-17,128.7450095652174
2009-02-18,111.84096608695654
2009-02-19,109.68031391304349
2009-02-20,111.16196608695654
2009-02-21,102.68805304347826
2009-02-22,105.48414000000001
2009-02-23,103.94440086956523
2009-02-24,101.28509652173913
2009-02-25,129.70679217391304
2009-02-26,119.68544434782608
2009-02-27,119.32979217391306
2009-02-28,118.06609652173913
2009-03-01,120.0001073913043
2009-03-02,139.36141173913038
2009-03-03,123.64402043478256
2009-03-04,122.06675956521737
2009-03-05,104.87558565217388
2009-03-06,111.23932478260868
2009-03-07,119.712542173913
2009-03-08,98.11802043478261
2009-03-09,105.57880304347823
2009-03-10,103.1811508695652
2009-03-11,111.40106391304344
2009-03-12,128.39362913043476
2009-03-13,127.05706391304344
2009-03-14,130.3179334782608
2009-03-15,116.62067260869561
2009-03-16,119.79145521739126
2009-03-17,132.13767260869562
2009-03-18,139.96802043478255
2009-03-19,112.03975956521735
2009-03-20,109.99636826086954
2009-03-21,109.32988999999998
2009-03-22,98.10054217391304
2009-03-23,95.73097695652173
2009-03-24,83.01858565217393
2009-03-25,97.49141173913041
2009-03-26,92.05706391304349
2009-03-27,92.86097695652174
2009-03-28,85.10054217391306
2009-03-29,70.5051943478261
2009-03-30,83.29715086956524
2009-03-31,85.03480304347828
2009-04-01,92.21401739130431
2009-04-02,94.49614782608691
2009-04-03,88.42662608695649
2009-04-04,79.6879304347826
2009-04-05,76.90966956521734
2009-04-06,82.1373217391304
2009-04-07,90.79532173913039
2009-04-08,90.27923478260865
2009-04-09,76.10506086956518
2009-04-10,73.36619130434778
2009-04-11,75.2757565217391
2009-04-12,74.12227826086952
2009-04-13,78.6917565217391
2009-04-14,81.94079999999997
2009-04-15,78.65123478260865
2009-04-16,87.7773217391304
2009-04-17,78.76575652173909
2009-04-18,74.36610434782605
2009-04-19,76.45306086956518
2009-04-20,84.36219130434779
2009-04-21,94.92936521739126
2009-04-22,97.92884347826084
2009-04-23,93.75749565217387
2009-04-24,99.67036521739126
2009-04-25,101.97484347826084
2009-04-26,107.84423478260867
2009-04-27,114.54310434782606
2009-04-28,120.58179999999997
2009-04-29,105.08536521739127
2009-04-30,108.73453913043475
2009-05-01,97.00848347826086
2009-05-02,89.39991826086957
2009-05-03,89.39991826086957
2009-05-04,111.52213565217394
2009-05-05,115.56078782608695
2009-05-06,111.70865739130431
2009-05-07,112.07383130434782
2009-05-08,100.18174434782608
2009-05-09,93.76944000000002
2009-05-10,100.53026608695653
2009-05-11,108.70322260869564
2009-05-12,98.7781791304348
